race_id	title	info1	info2	around_dir	around_inout	course_abc
202507010211	万葉ステークス(OP)	['芝左3000m', '天候:雨', '芝:稍重', '発走:15:30', '過去の万葉ステークス']	['2025年01月06日', '1回中京2日目', '4歳以上オープン', '国際', '特指', 'ハンデ']			
202507010212	4歳以上2勝クラス	['芝左1600m', '天候:雨', '芝:重', '発走:16:10']	['2025年01月06日', '1回中京2日目', '4歳以上2勝クラス', '混', '指', '定量']			
202507010301	3歳未勝利	['ダ左1800m', '天候:晴', 'ダート:良', '発走:09:50']	['2025年01月11日', '1回中京3日目', '3歳未勝利', '指', '馬齢']			
202507010302	3歳未勝利	['ダ左1200m', '天候:晴', 'ダート:良', '発走:10:20']	['2025年01月11日', '1回中京3日目', '3歳未勝利', '指', '馬齢']			
202507010303	3歳新馬	['ダ左1800m', '天候:晴', 'ダート:良', '発走:10:50']	['2025年01月11日', '1回中京3日目', '3歳新馬', '牝', '指', '馬齢']			
202507010304	4歳以上1勝クラス	['ダ左1400m', '天候:晴', 'ダート:良', '発走:11:20']	['2025年01月11日', '1回中京3日目', '4歳以上1勝クラス', '指', '定量']			
202507010305	3歳未勝利	['芝左2200m', '天候:晴', '芝:良', '発走:12:10']	['2025年01月11日', '1回中京3日目', '3歳未勝利', '混', '指', '馬齢']			
202507010306	3歳1勝クラス	['芝左1200m', '天候:晴', '芝:良', '発走:12:40']	['2025年01月11日', '1回中京3日目', '3歳1勝クラス', '混', '特指', '馬齢']			
202507010307	4歳以上1勝クラス	['ダ左1800m', '天候:晴', 'ダート:良', '発走:13:10']	['2025年01月11日', '1回中京3日目', '4歳以上1勝クラス', '混', '指', '定量']			
202507010308	牛若丸ジャンプS(OP)	['障芝3300m', '天候:晴', '芝:良', '発走:13:45', '過去の牛若丸ジャンプS']	['2025年01月11日', '1回中京3日目', '障害4歳以上オープン', '混', '別定']			
202507010309	渥美特別(2勝)	['芝左2000m', '天候:晴', '芝:良', '発走:14:20', '過去の渥美特別']	['2025年01月11日', '1回中京3日目', '4歳以上2勝クラス', '混', '特指', '定量']			
202507010310	恵那特別(2勝)	['ダ左1800m', '天候:晴', 'ダート:良', '発走:14:55', '過去の恵那特別']	['2025年01月11日', '1回中京3日目', '4歳以上2勝クラス', '牝', '指', '定量']			
202507010311	すばるステークス(L)	['ダ左1400m', '天候:晴', 'ダート:良', '発走:15:30', '過去のすばるステークス']	['2025年01月11日', '1回中京3日目', '4歳以上オープン', '国際', '特指', '別定']			
202507010312	3歳未勝利	['芝左1600m', '天候:晴', '芝:良', '発走:16:10']	['2025年01月11日', '1回中京3日目', '3歳未勝利', '混', '指', '馬齢']			
202507010401	3歳未勝利	['ダ左1800m', '天候:曇', 'ダート:良', '発走:09:50']	['2025年01月12日', '1回中京4日目', '3歳未勝利', '指', '馬齢']			
202507010402	3歳未勝利	['ダ左1400m', '天候:曇', 'ダート:良', '発走:10:20']	['2025年01月12日', '1回中京4日目', '3歳未勝利', '混', '指', '馬齢']			
202507010403	3歳未勝利	['ダ左1200m', '天候:曇', 'ダート:良', '発走:10:50']	['2025年01月12日', '1回中京4日目', '3歳未勝利', '牝', '指', '馬齢']			
202507010404	障害4歳以上未勝利	['障芝3000m', '天候:曇', '芝:良', '発走:11:20']	['2025年01月12日', '1回中京4日目', '障害4歳以上未勝利', '混', '定量']			
202507010405	3歳新馬	['ダ左1800m', '天候:曇', 'ダート:良', '発走:12:10']	['2025年01月12日', '1回中京4日目', '3歳新馬', '混', '指', '馬齢']			
202507010406	3歳未勝利	['芝左2000m', '天候:曇', '芝:良', '発走:12:40']	['2025年01月12日', '1回中京4日目', '3歳未勝利', '牝', '指', '馬齢']			
202507010407	3歳1勝クラス	['ダ左1400m', '天候:曇', 'ダート:良', '発走:13:15']	['2025年01月12日', '1回中京4日目', '3歳1勝クラス', '混', '指', '馬齢']			
202507010408	4歳以上1勝クラス	['ダ左1200m', '天候:曇', 'ダート:良', '発走:13:45']	['2025年01月12日', '1回中京4日目', '4歳以上1勝クラス', '指', '定量']			
202507010409	天白川特別(2勝)	['ダ左1900m', '天候:曇', 'ダート:良', '発走:14:20', '過去の天白川特別']	['2025年01月12日', '1回中京4日目', '4歳以上2勝クラス', '混', '指', '定量']			
202507010410	新春ステークス(3勝)	['芝左1600m', '天候:曇', '芝:良', '発走:14:55', '過去の新春ステークス']	['2025年01月12日', '1回中京4日目', '4歳以上3勝クラス', '混', '指', 'ハンデ']			
202507010411	淀短距離ステークス(L)	['芝左1200m', '天候:曇', '芝:良', '発走:15:30', '過去の淀短距離ステークス']	['2025年01月12日', '1回中京4日目', '4歳以上オープン', '国際', '特指', '別定']			
202507010412	4歳以上1勝クラス	['芝左1400m', '天候:曇', '芝:良', '発走:16:10']	['2025年01月12日', '1回中京4日目', '4歳以上1勝クラス', '混', '指', '定量']			
202507010501	3歳未勝利	['ダ左1800m', '天候:晴', 'ダート:良', '発走:09:50']	['2025年01月13日', '1回中京5日目', '3歳未勝利', '牝', '指', '馬齢']			
202507010502	3歳未勝利	['ダ左1400m', '天候:晴', 'ダート:良', '発走:10:20']	['2025年01月13日', '1回中京5日目', '3歳未勝利', '指', '馬齢']			
202507010503	3歳未勝利	['ダ左1900m', '天候:晴', 'ダート:良', '発走:10:50']	['2025年01月13日', '1回中京5日目', '3歳未勝利', '混', '指', '馬齢']			
202507010504	3歳新馬	['ダ左1200m', '天候:晴', 'ダート:良', '発走:11:20']	['2025年01月13日', '1回中京5日目', '3歳新馬', '混', '指', '馬齢']			
202507010505	3歳新馬	['芝左1600m', '天候:晴', '芝:良', '発走:12:10']	['2025年01月13日', '1回中京5日目', '3歳新馬', '混', '指', '馬齢']			
202507010506	4歳以上1勝クラス	['ダ左1400m', '天候:晴', 'ダート:良', '発走:12:40']	['2025年01月13日', '1回中京5日目', '4歳以上1勝クラス', '牝', '指', '定量']			
202507010507	4歳以上1勝クラス	['芝左2200m', '天候:晴', '芝:良', '発走:13:10']	['2025年01月13日', '1回中京5日目', '4歳以上1勝クラス', '混', '指', '定量']			
202507010508	4歳以上1勝クラス	['ダ左1900m', '天候:晴', 'ダート:良', '発走:13:45']	['2025年01月13日', '1回中京5日目', '4歳以上1勝クラス', '指', '定量']			
202507010509	鳥羽特別(2勝)	['ダ左1400m', '天候:晴', 'ダート:良', '発走:14:20', '過去の鳥羽特別']	['2025年01月13日', '1回中京5日目', '4歳以上2勝クラス', '混', '指', '定量']			
202507010510	雅ステークス(3勝)	['ダ左1800m', '天候:晴', 'ダート:良', '発走:14:55', '過去の雅ステークス']	['2025年01月13日', '1回中京5日目', '4歳以上3勝クラス', '混', '指', 'ハンデ']			
202507010511	第59回日刊スポシンザン記念(GIII)	['芝左1600m', '天候:晴', '芝:良', '発走:15:30', '過去の日刊スポシンザン記念', '日刊スポシンザン記念特集']	['2025年01月13日', '1回中京5日目', '3歳オープン', '国際', '特指', '馬齢']			
202507010512	4歳以上2勝クラス	['芝左1200m', '天候:晴', '芝:良', '発走:16:10']	['2025年01月13日', '1回中京5日目', '4歳以上2勝クラス', '混', '指', '定量']			
202507010601	3歳未勝利	['ダ左1200m', '天候:晴', 'ダート:良', '発走:09:50']	['2025年01月18日', '1回中京6日目', '3歳未勝利', '混', '指', '馬齢']			
202507010602	3歳未勝利	['ダ左1800m', '天候:晴', 'ダート:良', '発走:10:20']	['2025年01月18日', '1回中京6日目', '3歳未勝利', '指', '馬齢']			
202507010603	3歳新馬	['ダ左1400m', '天候:晴', 'ダート:良', '発走:10:50']	['2025年01月18日', '1回中京6日目', '3歳新馬', '牝', '指', '馬齢']			
202507010604	3歳1勝クラス	['ダ左1800m', '天候:晴', 'ダート:良', '発走:11:20']	['2025年01月18日', '1回中京6日目', '3歳1勝クラス', '指', '馬齢']			
202507010605	3歳未勝利	['芝左2000m', '天候:晴', '芝:良', '発走:12:10']	['2025年01月18日', '1回中京6日目', '3歳未勝利', '混', '指', '馬齢']			
202507010606	3歳未勝利	['芝左1600m', '天候:晴', '芝:良', '発走:12:40']	['2025年01月18日', '1回中京6日目', '3歳未勝利', '指', '馬齢']			
202507010607	4歳以上1勝クラス	['ダ左1900m', '天候:晴', 'ダート:良', '発走:13:10']	['2025年01月18日', '1回中京6日目', '4歳以上1勝クラス', '指', '定量']			
202507010608	4歳以上1勝クラス	['ダ左1200m', '天候:晴', 'ダート:良', '発走:13:45']	['2025年01月18日', '1回中京6日目', '4歳以上1勝クラス', '混', '指', '定量']			
202507010609	濃尾特別(2勝)	['ダ左1800m', '天候:晴', 'ダート:良', '発走:14:20', '過去の濃尾特別']	['2025年01月18日', '1回中京6日目', '4歳以上2勝クラス', '混', '特指', '定量']			
202507010610	紅梅ステークス(L)	['芝左1400m', '天候:晴', '芝:良', '発走:14:55', '過去の紅梅ステークス']	['2025年01月18日', '1回中京6日目', '3歳オープン', '国際', '牝', '特指', '別定']			
202507010611	遠江ステークス(3勝)	['ダ左1400m', '天候:晴', 'ダート:良', '発走:15:30', '過去の遠江ステークス']	['2025年01月18日', '1回中京6日目', '4歳以上3勝クラス', '混', '特指', '定量']			
202507010612	4歳以上2勝クラス	['芝左1600m', '天候:晴', '芝:良', '発走:16:10']	['2025年01月18日', '1回中京6日目', '4歳以上2勝クラス', '混', '指', '定量']			
202507010701	3歳未勝利	['ダ左1200m', '天候:曇', 'ダート:良', '発走:09:50']	['2025年01月19日', '1回中京7日目', '3歳未勝利', '牝', '指', '馬齢']			
202507010702	3歳未勝利	['ダ左1800m', '天候:曇', 'ダート:良', '発走:10:20']	['2025年01月19日', '1回中京7日目', '3歳未勝利', '混', '指', '馬齢']			
202507010703	3歳未勝利	['ダ左1400m', '天候:曇', 'ダート:良', '発走:10:50']	['2025年01月19日', '1回中京7日目', '3歳未勝利', '指', '馬齢']			
202507010704	3歳未勝利	['ダ左1900m', '天候:曇', 'ダート:良', '発走:11:20']	['2025年01月19日', '1回中京7日目', '3歳未勝利', '指', '馬齢']			
202507010705	3歳新馬	['芝左2000m', '天候:曇', '芝:良', '発走:12:10']	['2025年01月19日', '1回中京7日目', '3歳新馬', '混', '指', '馬齢']			
202507010706	3歳1勝クラス	['ダ左1200m', '天候:晴', 'ダート:良', '発走:12:40']	['2025年01月19日', '1回中京7日目', '3歳1勝クラス', '混', '指', '馬齢']			
202507010707	4歳以上1勝クラス	['ダ左1800m', '天候:晴', 'ダート:良', '発走:13:10']	['2025年01月19日', '1回中京7日目', '4歳以上1勝クラス', '指', '定量']			
202507010708	4歳以上1勝クラス	['ダ左1400m', '天候:晴', 'ダート:良', '発走:13:45']	['2025年01月19日', '1回中京7日目', '4歳以上1勝クラス', '指', '定量']			
202507010709	西尾特別(2勝)	['芝左2000m', '天候:晴', '芝:良', '発走:14:20', '過去の西尾特別']	['2025年01月19日', '1回中京7日目', '4歳以上2勝クラス', '牝', '指', '定量']			
202507010710	豊川特別(2勝)	['ダ左1200m', '天候:晴', 'ダート:良', '発走:14:55', '過去の豊川特別']	['2025年01月19日', '1回中京7日目', '4歳以上2勝クラス', '混', '指', '定量']			
202507010711	第72回日経新春杯(GII)	['芝左2200m', '天候:晴', '芝:良', '発走:15:30', '過去の日経新春杯', '日経新春杯特集']	['2025年01月19日', '1回中京7日目', '4歳以上オープン', '国際', '特指', 'ハンデ']			
202507010712	4歳以上1勝クラス	['芝左1600m', '天候:晴', '芝:良', '発走:16:10']	['2025年01月19日', '1回中京7日目', '4歳以上1勝クラス', '混', '指', '定量']			
202507010801	3歳未勝利	['ダ左1200m', '天候:晴', 'ダート:良', '発走:10:01']	['2025年01月25日', '1回中京8日目', '3歳未勝利', '混', '指', '馬齢']			
202507010802	3歳未勝利	['ダ左1800m', '天候:晴', 'ダート:良', '発走:10:30']	['2025年01月25日', '1回中京8日目', '3歳未勝利', '指', '馬齢']			
202507010803	3歳未勝利	['ダ左1400m', '天候:晴', 'ダート:良', '発走:11:05']	['2025年01月25日', '1回中京8日目', '3歳未勝利', '牝', '指', '馬齢']			
202507010804	3歳新馬	['ダ左1800m', '天候:晴', 'ダート:良', '発走:11:35']	['2025年01月25日', '1回中京8日目', '3歳新馬', '混', '指', '馬齢']			
202507010805	3歳未勝利	['芝左1400m', '天候:晴', '芝:良', '発走:12:20']	['2025年01月25日', '1回中京8日目', '3歳未勝利', '混', '指', '馬齢']			
202507010806	3歳未勝利	['芝左1600m', '天候:晴', '芝:良', '発走:12:55']	['2025年01月25日', '1回中京8日目', '3歳未勝利', '牝', '指', '馬齢']			
202507010807	4歳以上1勝クラス	['ダ左1800m', '天候:晴', 'ダート:良', '発走:13:25']	['2025年01月25日', '1回中京8日目', '4歳以上1勝クラス', '指', '定量']			
202507010808	4歳以上2勝クラス	['ダ左1400m', '天候:晴', 'ダート:良', '発走:13:55']	['2025年01月25日', '1回中京8日目', '4歳以上2勝クラス', '牝', '指', '定量']			
202507010809	若駒ステークス(L)	['芝左2000m', '天候:晴', '芝:良', '発走:14:25', '過去の若駒ステークス']	['2025年01月25日', '1回中京8日目', '3歳オープン', '国際', '特指', '別定']			
202507010810	刈谷特別(2勝)	['ダ左1800m', '天候:晴', 'ダート:良', '発走:15:01', '過去の刈谷特別']	['2025年01月25日', '1回中京8日目', '4歳以上2勝クラス', '指', '定量']			
202507010811	瀬戸ステークス(3勝)	['ダ左1900m', '天候:晴', 'ダート:良', '発走:15:35', '過去の瀬戸ステークス']	['2025年01月25日', '1回中京8日目', '4歳以上3勝クラス', '混', '特指', '定量']			
202507010812	4歳以上1勝クラス	['芝左2000m', '天候:晴', '芝:良', '発走:16:10']	['2025年01月25日', '1回中京8日目', '4歳以上1勝クラス', '混', '指', '定量']			
202507010901	3歳未勝利	['ダ左1800m', '天候:晴', 'ダート:良', '発走:09:55']	['2025年01月26日', '1回中京9日目', '3歳未勝利', '牝', '指', '馬齢']			
202507010902	3歳未勝利	['ダ左1400m', '天候:晴', 'ダート:良', '発走:10:30']	['2025年01月26日', '1回中京9日目', '3歳未勝利', '指', '馬齢']			
202507010903	3歳未勝利	['ダ左1900m', '天候:晴', 'ダート:良', '発走:10:55']	['2025年01月26日', '1回中京9日目', '3歳未勝利', '指', '馬齢']			
202507010904	3歳1勝クラス	['ダ左1800m', '天候:晴', 'ダート:良', '発走:11:25']	['2025年01月26日', '1回中京9日目', '3歳1勝クラス', '混', '特指', '馬齢']			
202507010905	3歳新馬	['芝左1600m', '天候:晴', '芝:良', '発走:12:15']	['2025年01月26日', '1回中京9日目', '3歳新馬', '指', '馬齢']			
202507010906	3歳未勝利	['芝左2200m', '天候:晴', '芝:良', '発走:12:45']	['2025年01月26日', '1回中京9日目', '3歳未勝利', '指', '馬齢']			
202507010907	4歳以上1勝クラス	['ダ左1200m', '天候:晴', 'ダート:良', '発走:13:15']	['2025年01月26日', '1回中京9日目', '4歳以上1勝クラス', '指', '定量']			
202507010908	4歳以上1勝クラス	['ダ左1800m', '天候:晴', 'ダート:良', '発走:13:45']	['2025年01月26日', '1回中京9日目', '4歳以上1勝クラス', '牝', '指', '定量']			
202507010909	茶臼山高原特別(2勝)	['芝左2000m', '天候:晴', '芝:良', '発走:14:15', '過去の茶臼山高原特別']	['2025年01月26日', '1回中京9日目', '4歳以上2勝クラス', '混', '指', 'ハンデ']			
202507010910	トリトンステークス(3勝)	['芝左1400m', '天候:晴', '芝:良', '発走:14:50', '過去のトリトンステークス']	['2025年01月26日', '1回中京9日目', '4歳以上3勝クラス', '混', '特指', '定量']			
202507010911	第30回プロキオンステークス(GII)	['ダ左1800m', '天候:晴', 'ダート:良', '発走:15:30', '過去のプロキオンステークス', 'プロキオンステークス特集']	['2025年01月26日', '1回中京9日目', '4歳以上オープン', '国際', '指', '別定']			
202507010912	4歳以上2勝クラス	['芝左1400m', '天候:晴', '芝:良', '発走:16:10']	['2025年01月26日', '1回中京9日目', '4歳以上2勝クラス', '混', '特指', '定量']			
202507020101	3歳未勝利	['ダ左1800m', '天候:曇', 'ダート:良', '発走:09:50']	['2025年03月15日', '2回中京1日目', '3歳未勝利', '牝', '指', '馬齢']			
202507020102	3歳未勝利	['ダ左1200m', '天候:曇', 'ダート:良', '発走:10:15']	['2025年03月15日', '2回中京1日目', '3歳未勝利', '指', '馬齢']			
202507020103	3歳未勝利	['芝左1600m', '天候:曇', '芝:良', '発走:10:45']	['2025年03月15日', '2回中京1日目', '3歳未勝利', '牝', '指', '馬齢']			
202507020104	3歳未勝利	['ダ左1800m', '天候:曇', 'ダート:良', '発走:11:15']	['2025年03月15日', '2回中京1日目', '3歳未勝利', '見習騎手', '馬齢']			
202507020105	3歳未勝利	['芝左2000m', '天候:曇', '芝:良', '発走:12:05']	['2025年03月15日', '2回中京1日目', '3歳未勝利', '指', '馬齢']			
202507020106	3歳1勝クラス	['ダ左1800m', '天候:曇', 'ダート:良', '発走:12:35']	['2025年03月15日', '2回中京1日目', '3歳1勝クラス', '混', '特指', '馬齢']			
202507020107	4歳以上1勝クラス	['ダ左1400m', '天候:曇', 'ダート:良', '発走:13:05']	['2025年03月15日', '2回中京1日目', '4歳以上1勝クラス', '牝', '指', '定量']			
202507020108	4歳以上1勝クラス	['芝左2200m', '天候:曇', '芝:良', '発走:13:40']	['2025年03月15日', '2回中京1日目', '4歳以上1勝クラス', '指', '定量']			
202507020109	伊良湖特別(2勝)	['ダ左1200m', '天候:小雨', 'ダート:良', '発走:14:15', '過去の伊良湖特別']	['2025年03月15日', '2回中京1日目', '4歳以上2勝クラス', '混', '指', '定量']			
202507020110	恋路ケ浜特別(2勝)	['芝左2000m', '天候:小雨', '芝:良', '発走:14:50', '過去の恋路ケ浜特別']	['2025年03月15日', '2回中京1日目', '4歳以上2勝クラス', '混', '特指', '定量']			
202507020111	中京スポーツ杯(3勝)	['ダ左1400m', '天候:小雨', 'ダート:良', '発走:15:25', '過去の中京スポーツ杯']	['2025年03月15日', '2回中京1日目', '4歳以上3勝クラス', '混', '特指', '定量']			
202507020112	4歳以上1勝クラス	['芝左1400m', '天候:小雨', '芝:良', '発走:16:01']	['2025年03月15日', '2回中京1日目', '4歳以上1勝クラス', '混', '指', '定量']			
202507020201	3歳未勝利	['ダ左1400m', '天候:小雨', 'ダート:重', '発走:09:45']	['2025年03月16日', '2回中京2日目', '3歳未勝利', '牝', '指', '馬齢']			
202507020202	3歳未勝利	['ダ左1900m', '天候:曇', 'ダート:重', '発走:10:20']	['2025年03月16日', '2回中京2日目', '3歳未勝利', '混', '指', '馬齢']			
202507020203	3歳未勝利	['ダ左1400m', '天候:曇', 'ダート:重', '発走:10:45']	['2025年03月16日', '2回中京2日目', '3歳未勝利', '指', '馬齢']			
202507020204	3歳未勝利	['芝左2200m', '天候:曇', '芝:重', '発走:11:15']	['2025年03月16日', '2回中京2日目', '3歳未勝利', '指', '馬齢']			
202507020205	3歳未勝利	['芝左1400m', '天候:曇', '芝:重', '発走:12:05']	['2025年03月16日', '2回中京2日目', '3歳未勝利', '混', '指', '馬齢']			
202507020206	4歳以上1勝クラス	['ダ左1800m', '天候:曇', 'ダート:重', '発走:12:35']	['2025年03月16日', '2回中京2日目', '4歳以上1勝クラス', '牝', '指', '定量']			
202507020207	4歳以上1勝クラス	['芝左1600m', '天候:曇', '芝:重', '発走:13:05']	['2025年03月16日', '2回中京2日目', '4歳以上1勝クラス', '指', '定量']			
202507020208	4歳以上1勝クラス	['ダ左1800m', '天候:曇', 'ダート:重', '発走:13:35']	['2025年03月16日', '2回中京2日目', '4歳以上1勝クラス', '混', '指', '定量']			
202507020209	岡崎特別(2勝)	['芝左1400m', '天候:曇', '芝:重', '発走:14:05', '過去の岡崎特別']	['2025年03月16日', '2回中京2日目', '4歳以上2勝クラス', '混', '指', 'ハンデ']			
202507020210	昇竜ステークス(OP)	['ダ左1400m', '天候:小雨', 'ダート:重', '発走:14:40', '過去の昇竜ステークス']	['2025年03月16日', '2回中京2日目', '3歳オープン', '国際', '特指', '別定']			
202507020211	第61回東海テレビ杯金鯱賞(GII)	['芝左2000m', '天候:小雨', '芝:重', '発走:15:15', '過去の東海テレビ杯金鯱賞', '東海テレビ杯金鯱賞特集']	['2025年03月16日', '2回中京2日目', '4歳以上オープン', '国際', '指', '別定']			
202507020212	4歳以上1勝クラス	['ダ左1400m', '天候:小雨', 'ダート:重', '発走:16:01']	['2025年03月16日', '2回中京2日目', '4歳以上1勝クラス', '指', '定量']			
202507020301	3歳未勝利	['ダ左1800m', '天候:晴', 'ダート:良', '発走:09:50']	['2025年03月22日', '2回中京3日目', '3歳未勝利', '牝', '指', '馬齢']			
202507020302	3歳未勝利	['ダ左1200m', '天候:晴', 'ダート:良', '発走:10:15']	['2025年03月22日', '2回中京3日目', '3歳未勝利', '指', '馬齢']			
202507020303	3歳未勝利	['ダ左1900m', '天候:晴', 'ダート:良', '発走:10:45']	['2025年03月22日', '2回中京3日目', '3歳未勝利', '指', '馬齢']			
202507020304	3歳未勝利	['ダ左1400m', '天候:晴', 'ダート:良', '発走:11:15']	['2025年03月22日', '2回中京3日目', '3歳未勝利', '混', '指', '馬齢']			
202507020305	3歳未勝利	['芝左1600m', '天候:晴', '芝:良', '発走:12:05']	['2025年03月22日', '2回中京3日目', '3歳未勝利', '指', '馬齢']			
202507020306	3歳未勝利	['ダ左1800m', '天候:晴', 'ダート:良', '発走:12:35']	['2025年03月22日', '2回中京3日目', '3歳未勝利', '指', '馬齢']			
202507020307	4歳以上1勝クラス	['芝左1600m', '天候:晴', '芝:良', '発走:13:05']	['2025年03月22日', '2回中京3日目', '4歳以上1勝クラス', '指', '定量']			
202507020308	4歳以上1勝クラス	['ダ左1900m', '天候:晴', 'ダート:良', '発走:13:40']	['2025年03月22日', '2回中京3日目', '4歳以上1勝クラス', '指', '定量']			
202507020309	金山特別(1勝)	['芝左2000m', '天候:晴', '芝:良', '発走:14:15', '過去の金山特別']	['2025年03月22日', '2回中京3日目', '4歳以上1勝クラス', '指', '定量']			
202507020310	熱田特別(2勝)	['芝左1400m', '天候:晴', '芝:良', '発走:14:50', '過去の熱田特別']	['2025年03月22日', '2回中京3日目', '4歳以上2勝クラス', '牝', '指', '定量']			
202507020311	第39回中スポ賞ファルコンS(GIII)	['芝左1400m', '天候:晴', '芝:良', '発走:15:25', '過去の中スポ賞ファルコンS', '中スポ賞ファルコンS特集']	['2025年03月22日', '2回中京3日目', '3歳オープン', '国際', '特指', '馬齢']			
202507020312	4歳以上1勝クラス	['ダ左1200m', '天候:晴', 'ダート:良', '発走:16:01']	['2025年03月22日', '2回中京3日目', '4歳以上1勝クラス', '混', '指', '定量']			
202507020401	3歳未勝利	['ダ左1200m', '天候:晴', 'ダート:良', '発走:09:45']	['2025年03月23日', '2回中京4日目', '3歳未勝利', '牝', '指', '馬齢']			
202507020402	3歳未勝利	['ダ左1800m', '天候:晴', 'ダート:良', '発走:10:15']	['2025年03月23日', '2回中京4日目', '3歳未勝利', '指', '馬齢']			
202507020403	3歳未勝利	['ダ左1400m', '天候:晴', 'ダート:良', '発走:10:45']	['2025年03月23日', '2回中京4日目', '3歳未勝利', '指', '馬齢']			
202507020404	3歳未勝利	['芝左1400m', '天候:晴', '芝:良', '発走:11:15']	['2025年03月23日', '2回中京4日目', '3歳未勝利', '指', '馬齢']			
202507020405	3歳未勝利	['芝左2000m', '天候:晴', '芝:良', '発走:12:05']	['2025年03月23日', '2回中京4日目', '3歳未勝利', '混', '指', '馬齢']			
202507020406	4歳以上1勝クラス	['ダ左1400m', '天候:晴', 'ダート:良', '発走:12:35']	['2025年03月23日', '2回中京4日目', '4歳以上1勝クラス', '牝', '指', '定量']			
202507020407	4歳以上1勝クラス	['ダ左1800m', '天候:晴', 'ダート:良', '発走:13:05']	['2025年03月23日', '2回中京4日目', '4歳以上1勝クラス', '指', '定量']			
202507020408	4歳以上1勝クラス	['ダ左1400m', '天候:晴', 'ダート:良', '発走:13:35']	['2025年03月23日', '2回中京4日目', '4歳以上1勝クラス', '指', '定量']			
202507020409	フローラルウォーク賞(1勝)	['芝左1600m', '天候:晴', '芝:良', '発走:14:05', '過去のフローラルウォーク賞']	['2025年03月23日', '2回中京4日目', '3歳1勝クラス', '混', '特指', '馬齢']			
202507020410	弥富特別(2勝)	['ダ左1900m', '天候:晴', 'ダート:良', '発走:14:40', '過去の弥富特別']	['2025年03月23日', '2回中京4日目', '4歳以上2勝クラス', '混', '指', 'ハンデ']			
202507020411	第62回愛知杯(GIII)	['芝左1400m', '天候:晴', '芝:良', '発走:15:15', '過去の愛知杯', '愛知杯特集']	['2025年03月23日', '2回中京4日目', '4歳以上オープン', '国際', '牝', '特指', '別定']			
202507020412	4歳以上1勝クラス	['芝左1200m', '天候:晴', '芝:良', '発走:16:01']	['2025年03月23日', '2回中京4日目', '4歳以上1勝クラス', '混', '指', '定量']			
202507020501	3歳未勝利	['ダ左1400m', '天候:曇', 'ダート:稍重', '発走:09:50']	['2025年03月29日', '2回中京5日目', '3歳未勝利', '牝', '指', '馬齢']			
202507020502	3歳未勝利	['ダ左1900m', '天候:曇', 'ダート:稍重', '発走:10:15']	['2025年03月29日', '2回中京5日目', '3歳未勝利', '指', '馬齢']			
202507020503	3歳未勝利	['ダ左1400m', '天候:曇', 'ダート:稍重', '発走:10:45']	['2025年03月29日', '2回中京5日目', '3歳未勝利', '指', '馬齢']			
202507020504	3歳未勝利	['ダ左1800m', '天候:曇', 'ダート:稍重', '発走:11:15']	['2025年03月29日', '2回中京5日目', '3歳未勝利', '見習騎手', '馬齢']			
202507020505	3歳未勝利	['芝左2200m', '天候:晴', '芝:重', '発走:12:05']	['2025年03月29日', '2回中京5日目', '3歳未勝利', '混', '指', '馬齢']			
202507020506	4歳以上1勝クラス	['芝左2000m', '天候:晴', '芝:重', '発走:12:35']	['2025年03月29日', '2回中京5日目', '4歳以上1勝クラス', '牝', '指', '定量']			
202507020507	4歳以上1勝クラス	['ダ左1800m', '天候:晴', 'ダート:稍重', '発走:13:05']	['2025年03月29日', '2回中京5日目', '4歳以上1勝クラス', '混', '指', '定量']			
202507020508	4歳以上1勝クラス	['芝左1600m', '天候:晴', '芝:稍重', '発走:13:40']	['2025年03月29日', '2回中京5日目', '4歳以上1勝クラス', '混', '指', '定量']			
202507020509	矢作川特別(2勝)	['ダ左1800m', '天候:晴', 'ダート:稍重', '発走:14:15', '過去の矢作川特別']	['2025年03月29日', '2回中京5日目', '4歳以上2勝クラス', '混', '指', '定量']			
202507020510	熊野特別(2勝)	['芝左2200m', '天候:晴', '芝:稍重', '発走:14:50', '過去の熊野特別']	['2025年03月29日', '2回中京5日目', '4歳以上2勝クラス', '混', '特指', '定量']			
202507020511	豊橋ステークス(3勝)	['芝左1600m', '天候:晴', '芝:稍重', '発走:15:25', '過去の豊橋ステークス']	['2025年03月29日', '2回中京5日目', '4歳以上3勝クラス', '混', '牝', '特指', '定量']			
202507020512	4歳以上1勝クラス	['ダ左1200m', '天候:晴', 'ダート:稍重', '発走:16:01']	['2025年03月29日', '2回中京5日目', '4歳以上1勝クラス', '指', '定量']			
202507020601	3歳未勝利	['ダ左1800m', '天候:晴', 'ダート:稍重', '発走:10:05']	['2025年03月30日', '2回中京6日目', '3歳未勝利', '牝', '指', '馬齢']			
202507020602	3歳未勝利	['ダ左1200m', '天候:晴', 'ダート:稍重', '発走:10:35']	['2025年03月30日', '2回中京6日目', '3歳未勝利', '指', '馬齢']			
202507020603	3歳未勝利	['ダ左1800m', '天候:晴', 'ダート:稍重', '発走:11:05']	['2025年03月30日', '2回中京6日目', '3歳未勝利', '混', '指', '馬齢']			
202507020604	3歳未勝利	['芝左2000m', '天候:晴', '芝:良', '発走:11:35']	['2025年03月30日', '2回中京6日目', '3歳未勝利', '指', '馬齢']			
